Composition,
Date Added,2014-01-27
Formula,
Grain Size Description,<75.0um
Grain Size,(45.0 - 75.0)
Locality,"Apollo 16 site, Moon"
Minimum Wavelength,300
Sample Name,"60015,801 45-75 um"
Maximum Wavelength,25050
Database of Origin,RELAB
Other Information,Anorthosite
References,
Resolution,4.0
Material class,Returned Planetary Samples
Sample Description,Anorthosite dry-sieved to 45-75 um; Not exactly the same split as LR-CMP-237-C
Sample ID,BKR1LR246C
Original Sample ID,LR-CMP-246-C
Viewing Geometry,Unknown
Wavelength,Response
300.0,0.40638
305.0,0.42809
310.0,0.44993
315.0,0.47191
320.0,0.49176
325.0,0.51298
330.0,0.52861
335.0,0.54545
340.0,0.55935
345.0,0.57257
350.0,0.5819
355.0,0.59314
360.0,0.60501
365.0,0.61631
370.0,0.62581
375.0,0.63389
380.0,0.64057
385.0,0.64738
390.0,0.65338
395.0,0.65938
400.0,0.66554
405.0,0.6707
410.0,0.67486
415.0,0.67814
420.0,0.68129
425.0,0.68438
430.0,0.68772
435.0,0.68938
440.0,0.6905
445.0,0.6929
450.0,0.69404
455.0,0.69563
460.0,0.69733
465.0,0.69783
470.0,0.69928
475.0,0.70055
480.0,0.70148
485.0,0.7018
490.0,0.70263
495.0,0.70418
500.0,0.70506
505.0,0.7025
510.0,0.70347
515.0,0.70429
520.0,0.70514
525.0,0.70712
530.0,0.70525
535.0,0.7055
540.0,0.70551
545.0,0.70593
550.0,0.70509
555.0,0.70581
560.0,0.70624
565.0,0.70733
570.0,0.70709
575.0,0.70738
580.0,0.70687
585.0,0.70731
590.0,0.70727
595.0,0.70832
600.0,0.70742
605.0,0.70821
610.0,0.70846
615.0,0.70839
620.0,0.7092
625.0,0.70912
630.0,0.70857
635.0,0.70896
640.0,0.70952
645.0,0.70926
650.0,0.70921
655.0,0.70938
660.0,0.70967
665.0,0.70986
670.0,0.71009
675.0,0.7103
680.0,0.7102
685.0,0.71005
690.0,0.71001
695.0,0.70959
700.0,0.70916
705.0,0.70839
710.0,0.7076
715.0,0.70606
720.0,0.70543
725.0,0.70371
730.0,0.70334
735.0,0.70298
740.0,0.70307
745.0,0.70157
750.0,0.70117
755.0,0.69932
760.0,0.69927
765.0,0.69789
770.0,0.6969
775.0,0.69421
780.0,0.69377
785.0,0.692
790.0,0.69007
795.0,0.68802
800.0,0.68605
805.0,0.68401
810.0,0.68069
815.0,0.67931
820.0,0.67656
825.0,0.67554
830.0,0.67379
835.0,0.67116
840.0,0.66891
840.2,0.67002
840.4,0.66954
840.5,0.66905
840.6,0.66908
840.8,0.66845
840.9,0.66791
841.0,0.66814
841.2,0.66761
841.3,0.66783
841.5,0.66755
841.6,0.66678
841.7,0.66715
841.9,0.66694
842.0,0.66736
842.1,0.66836
842.3,0.66789
842.4,0.66724
842.5,0.667
842.7,0.66534
842.8,0.66603
843.0,0.6669
843.1,0.66732
843.2,0.66807
843.4,0.66738
843.5,0.668
843.6,0.66909
843.8,0.66773
843.9,0.6669
844.0,0.66683
844.2,0.66739
844.3,0.66867
844.5,0.66875
844.6,0.66677
844.7,0.66623
844.9,0.66649
845.0,0.66572
845.2,0.66676
845.3,0.66648
845.4,0.66548
845.6,0.66546
845.7,0.6652
845.8,0.66405
846.0,0.66322
846.1,0.66411
846.3,0.6652
846.4,0.66561
846.5,0.66604
846.7,0.66672
846.8,0.66608
847.0,0.66702
847.1,0.66709
847.2,0.66756
847.4,0.66766
847.5,0.66571
847.6,0.66396
847.8,0.66409
847.9,0.6654
848.1,0.66621
848.2,0.666
848.3,0.66403
848.5,0.66364
848.6,0.66464
848.8,0.66544
848.9,0.66562
849.0,0.66725
849.2,0.66725
849.3,0.6653
849.5,0.66472
849.6,0.66486
849.7,0.66555
849.9,0.66577
850.0,0.66387
850.1,0.66332
850.3,0.66383
850.4,0.66422
850.6,0.6639
850.7,0.66372
850.8,0.66428
851.0,0.66434
851.1,0.66412
851.3,0.66419
851.4,0.66519
851.5,0.66504
851.7,0.66422
851.8,0.66447
852.0,0.66395
852.1,0.66397
852.2,0.6642
852.4,0.6637
852.5,0.6633
852.7,0.66284
852.8,0.66409
852.9,0.66401
853.1,0.66266
853.2,0.66262
853.4,0.66306
853.5,0.66255
853.6,0.66259
853.8,0.66447
853.9,0.66322
854.1,0.66225
854.2,0.66347
854.3,0.66411
854.5,0.6629
854.6,0.66205
854.8,0.66279
854.9,0.66354
855.0,0.66242
855.2,0.66084
855.3,0.66151
855.5,0.66319
855.6,0.66386
855.8,0.6638
855.9,0.66398
856.0,0.66318
856.2,0.66218
856.3,0.66216
856.5,0.66228
856.6,0.6611
856.8,0.661
856.9,0.66067
857.0,0.66066
857.2,0.66069
857.3,0.66213
857.5,0.66336
857.6,0.66174
857.7,0.66098
857.9,0.6606
858.0,0.66045
858.2,0.66036
858.3,0.66149
858.5,0.66229
858.6,0.66142
858.7,0.66182
858.9,0.66238
859.0,0.66187
859.2,0.66276
859.3,0.6624
859.4,0.66156
859.6,0.66201
859.7,0.66204
859.9,0.66144
860.0,0.66035
860.2,0.65962
860.3,0.65974
860.4,0.66068
860.6,0.6609
860.7,0.65963
860.9,0.65927
861.0,0.66064
861.2,0.66044
861.3,0.6599
861.4,0.66054
861.6,0.66014
861.7,0.65928
861.9,0.65994
862.0,0.66063
862.2,0.66022
862.3,0.66034
862.5,0.66068
862.6,0.66008
862.7,0.65971
862.9,0.66006
863.0,0.66028
863.2,0.65984
863.3,0.65959
863.5,0.65946
863.6,0.65853
863.7,0.65842
863.9,0.65945
864.0,0.65938
864.2,0.65972
864.3,0.66084
864.5,0.66077
864.6,0.65923
864.8,0.65787
864.9,0.65834
865.0,0.65958
865.2,0.65889
865.3,0.65829
865.5,0.65933
865.6,0.65949
865.8,0.65825
865.9,0.6572
866.0,0.657
866.2,0.65802
866.3,0.65851
866.5,0.65834
866.6,0.65884
866.8,0.65851
866.9,0.65658
867.1,0.65622
867.2,0.65627
867.3,0.65687
867.5,0.65727
867.6,0.65724
867.8,0.65707
867.9,0.65649
868.1,0.65667
868.2,0.65753
868.4,0.65795
868.5,0.6576
868.7,0.65765
868.8,0.65734
869.0,0.65726
869.1,0.658
869.2,0.65771
869.4,0.65765
869.5,0.65666
869.7,0.65597
869.8,0.65622
870.0,0.65639
870.1,0.65684
870.3,0.65569
870.4,0.65593
870.6,0.65718
870.7,0.65769
870.8,0.65695
871.0,0.65576
871.1,0.65475
871.3,0.65475
871.4,0.65565
871.6,0.65654
871.7,0.65687
871.9,0.65648
872.0,0.65571
872.2,0.65524
872.3,0.65476
872.5,0.65469
872.6,0.65444
872.8,0.65553
872.9,0.65648
873.0,0.65584
873.2,0.65508
873.3,0.65485
873.5,0.6546
873.6,0.65373
873.8,0.6534
873.9,0.65388
874.1,0.65466
874.2,0.65488
874.4,0.65483
874.5,0.6554
874.7,0.65508
874.8,0.65368
875.0,0.65338
875.1,0.65382
875.3,0.65415
875.4,0.65405
875.5,0.65385
875.7,0.65446
875.8,0.65496
876.0,0.65504
876.2,0.65534
876.3,0.6549
876.4,0.65438
876.6,0.65357
876.7,0.65324
876.9,0.65358
877.0,0.65364
877.2,0.654
877.3,0.65392
877.5,0.65351
877.6,0.6532
877.8,0.65386
877.9,0.65392
878.1,0.6537
878.2,0.6536
878.4,0.65345
878.5,0.65339
878.7,0.6538
878.8,0.65402
879.0,0.65382
879.1,0.65334
879.3,0.65304
879.4,0.65234
879.6,0.65177
879.7,0.65114
879.9,0.65139
880.0,0.65182
880.2,0.65238
880.3,0.65275
880.5,0.65245
