Composition,
Date Added,2021-10-15
Formula,
Grain Size Description,<500.0um
Grain Size,300.0 - 500.0
Locality,
Minimum Wavelength,320
Sample Name,Crystal Bay bytownite 300-500 um wet-sieved
Maximum Wavelength,2540
Database of Origin,ReLab
Other Information,
References,
Resolution,20.0
Material Class,Mineral
Sample Description,
Sample ID,CNPL154U
Original Sample ID,PL-ECS-154-U
Viewing Geometry,45.0° / 0.0°
Wavelength,Response
320.0,122.886
340.0,236.868
360.0,295.244
380.0,302.117
400.0,339.507
420.0,351.482
440.0,373.141
460.0,392.353
480.0,408.026
500.0,421.344
520.0,435.172
540.0,447.684
560.0,459.284
580.0,477.011
600.0,492.764
620.0,507.926
640.0,514.425
660.0,521.091
680.0,527.747
700.0,533.394
720.0,537.944
740.0,541.168
760.0,541.703
780.0,542.063
800.0,541.86
820.0,540.071
840.0,536.514
860.0,532.871
880.0,533.345
900.0,526.465
920.0,524.203
940.0,520.831
960.0,514.929
980.0,505.009
1000.0,496.495
1020.0,485.615
1040.0,472.855
1060.0,460.347
1080.0,446.737
1100.0,434.365
1120.0,422.008
1140.0,410.642
1160.0,400.395
1180.0,391.598
1200.0,385.097
1220.0,380.078
1240.0,376.023
1260.0,373.386
1280.0,372.008
1300.0,372.443
1320.0,373.171
1340.0,374.361
1360.0,376.656
1380.0,378.449
1400.0,379.973
1420.0,375.459
1440.0,375.412
1460.0,381.584
1480.0,389.297
1500.0,399.539
1520.0,408.151
1540.0,414.945
1560.0,420.592
1580.0,424.727
1600.0,428.869
1620.0,432.938
1640.0,436.635
1660.0,441.051
1680.0,444.896
1700.0,447.795
1720.0,451.729
1740.0,450.562
1760.0,450.258
1780.0,453.765
1800.0,456.024
1820.0,456.777
1840.0,456.088
1860.0,452.365
1880.0,432.96
1900.0,375.168
1920.0,321.3
1940.0,289.683
1960.0,300.626
1980.0,313.803
2000.0,336.311
2020.0,357.452
2040.0,371.853
2060.0,381.545
2080.0,392.391
2100.0,402.357
2120.0,410.774
2140.0,416.073
2160.0,419.257
2180.0,422.288
2200.0,426.732
2220.0,431.635
2240.0,435.489
2260.0,438.403
2280.0,437.113
2300.0,432.231
2320.0,424.246
2340.0,415.028
2360.0,399.993
2380.0,377.764
2400.0,350.538
2420.0,328.615
2440.0,317.724
2460.0,311.034
2480.0,308.143
2500.0,307.659
2520.0,305.758
2540.0,303.298
