Composition,
Date Added,1987-12-17
Formula,
Grain Size Description,<75.0um
Grain Size,45.0 - 75.0
Locality,
Minimum Wavelength,710
Sample Name,Web 75
Maximum Wavelength,1290
Database of Origin,ReLab
Other Information,Webster Enstatite Wo 1% En 87% Fs 12%
References,
Resolution,20.0
Material Class,Mineral
Sample Description,Enstatite: Wo 1% En 87% Fs 12%  
Sample ID,ROPE31
Original Sample ID,PE-CMP-031
Viewing Geometry,45.0° / 60.0°
Wavelength,Response
710.0,463.1
730.0,461.4
750.0,434.7
770.0,382.4
790.0,317.8
810.0,254.4
830.0,201.2
850.0,162.1
870.0,138.0
890.0,124.2
910.0,119.6
930.0,123.4
950.0,136.9
970.0,164.1
990.0,205.6
1010.0,259.4
1030.0,320.4
1050.0,379.0
1070.0,429.8
1090.0,469.5
1110.0,498.0
1130.0,517.9
1150.0,530.9
1170.0,539.7
1190.0,544.8
1210.0,549.4
1230.0,550.1
1250.0,548.6
1270.0,546.0
1290.0,539.6
