Composition,
Date Added,2021-03-09
Formula,
Grain Size Description,<250.0um
Grain Size,0.0 - 250.0
Locality,
Minimum Wavelength,400
Sample Name,JB1775a: 30% Mg 70% Fe monohydrated sulfate <250 um
Maximum Wavelength,540
Database of Origin,ReLab
Other Information,
References,
Resolution,1.0
Material Class,Mineral
Sample Description,
Sample ID,C2JBH75A
Original Sample ID,JB-JLB-H75-A
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
400.0,508.595
401.0,510.787
402.0,513.119
403.0,515.663
404.0,517.844
405.0,519.485
406.0,522.259
407.0,523.904
408.0,526.311
409.0,527.672
410.0,529.605
411.0,531.188
412.0,533.308
413.0,534.746
414.0,536.737
415.0,537.764
416.0,539.802
417.0,541.271
418.0,542.863
419.0,543.98
420.0,545.462
421.0,546.674
422.0,548.06
423.0,549.193
424.0,550.555
425.0,551.518
426.0,552.838
427.0,553.819
428.0,555.153
429.0,556.295
430.0,557.708
431.0,558.815
432.0,560.575
433.0,561.047
434.0,562.684
435.0,563.716
436.0,565.066
437.0,566.21
438.0,567.409
439.0,568.23
440.0,569.348
441.0,569.963
442.0,570.662
443.0,571.064
444.0,571.57
445.0,571.514
446.0,571.591
447.0,571.194
448.0,570.83
449.0,570.151
450.0,570.023
451.0,569.761
452.0,570.201
453.0,570.925
454.0,572.548
455.0,574.213
456.0,576.564
457.0,578.701
458.0,581.24
459.0,583.372
460.0,585.633
461.0,587.539
462.0,589.733
463.0,591.468
464.0,593.264
465.0,594.718
466.0,596.463
467.0,597.212
468.0,598.326
469.0,598.348
470.0,598.935
471.0,599.12
472.0,599.294
473.0,599.191
474.0,599.161
475.0,598.994
476.0,599.121
477.0,599.143
478.0,599.566
479.0,599.943
480.0,600.955
481.0,602.186
482.0,604.069
483.0,606.047
484.0,608.724
485.0,610.575
486.0,613.541
487.0,615.216
488.0,617.244
489.0,618.29
490.0,620.143
491.0,620.951
492.0,621.396
493.0,621.348
494.0,621.326
495.0,621.026
496.0,620.568
497.0,619.777
498.0,619.112
499.0,618.035
500.0,617.395
501.0,616.212
502.0,616.224
503.0,616.019
504.0,616.497
505.0,617.101
506.0,618.3
507.0,619.356
508.0,620.85
509.0,622.161
510.0,623.979
511.0,625.543
512.0,627.494
513.0,629.396
514.0,631.725
515.0,633.691
516.0,635.968
517.0,637.949
518.0,640.144
519.0,641.849
520.0,643.95
521.0,645.761
522.0,647.809
523.0,649.468
524.0,651.444
525.0,653.002
526.0,654.708
527.0,656.134
528.0,657.767
529.0,659.011
530.0,660.518
531.0,661.797
532.0,663.148
533.0,664.201
534.0,665.441
535.0,666.419
536.0,667.612
537.0,668.439
538.0,669.773
539.0,670.237
540.0,671.312
