Composition,
Date Added,2021-12-20
Formula,
Grain Size Description,<25.0um
Grain Size,0.0 - 25.0
Locality,
Minimum Wavelength,350
Sample Name,Tagish Lake ET01-B + PMO-5c <25 um
Maximum Wavelength,850
Database of Origin,ReLab
Other Information,
References,
Resolution,50.0
Material Class,Rock
Sample Description,
Sample ID,CBMT25A
Original Sample ID,MT-TXH-025-A
Viewing Geometry,30.0° / 15.0°
Wavelength,Response
350.0,21.22
400.0,25.15
450.0,27.355
500.0,29.368
550.0,31.386
600.0,32.962
650.0,34.338
700.0,35.792
750.0,37.022
800.0,37.888
850.0,38.999
