Composition,
Date Added,2016-09-16
Formula,
Grain Size Description,<125.0um
Grain Size,(0.0 - 125.0)
Locality,"Allan Hills, Antarctica"
Minimum Wavelength,370
Sample Name,"ALH 84040,5 <125 um"
Maximum Wavelength,880
Database of Origin,RELAB
Other Information,CM2 
References,
Resolution,10.0
Material class,Rock
Sample Description,USNM 6794
Sample ID,CAMP198A
Original Sample ID,MP-TXH-198-A
Viewing Geometry,10.0° / 0.0°
Wavelength,Response
370.0,0.03643
380.0,0.03956
390.0,0.04059
400.0,0.04205
410.0,0.04346
420.0,0.04519
430.0,0.04691
440.0,0.04854
450.0,0.04983
460.0,0.05088
470.0,0.0521
480.0,0.05348
490.0,0.05464
500.0,0.05579
510.0,0.05702
520.0,0.05785
530.0,0.05847
540.0,0.05901
550.0,0.05944
560.0,0.05965
570.0,0.05979
580.0,0.05979
590.0,0.05955
600.0,0.05929
610.0,0.05897
620.0,0.05858
630.0,0.05812
640.0,0.05775
650.0,0.0573
660.0,0.0568
670.0,0.05656
680.0,0.0563
690.0,0.05609
700.0,0.05586
710.0,0.05558
720.0,0.05554
730.0,0.05554
740.0,0.05558
750.0,0.05572
760.0,0.05593
770.0,0.0563
780.0,0.05645
790.0,0.05684
800.0,0.05727
810.0,0.05723
820.0,0.05757
830.0,0.0577
840.0,0.05763
850.0,0.05772
860.0,0.05772
870.0,0.05788
880.0,0.05785
