Composition,
Date Added,2017-05-23
Formula,
Grain Size Description,<63.0um
Grain Size,(45.0 - 63.0)
Locality,Synthetic 
Minimum Wavelength,320
Sample Name,Synthetic ilmenite 45-63 um
Maximum Wavelength,2550
Database of Origin,RELAB
Other Information,Ilmenite FeTiO3
References,
Resolution,20.0
Material class,Synthetic
Sample Description,For a photometric study
Sample ID,CNYZ04
Original Sample ID,YZ-REM-004
Viewing Geometry,45.0° / 0.0°
Wavelength,Response
320.0,0.06518
340.0,0.06492
360.0,0.06327
380.0,0.06017
400.0,0.0571
420.0,0.05445
440.0,0.05206
460.0,0.05043
480.0,0.04961
500.0,0.04912
520.0,0.04915
540.0,0.04943
560.0,0.04981
580.0,0.05064
600.0,0.05129
620.0,0.05189
640.0,0.05223
660.0,0.05294
680.0,0.05346
700.0,0.05385
720.0,0.05436
740.0,0.05488
760.0,0.05557
780.0,0.0564
800.0,0.05736
820.0,0.0583
840.0,0.05944
860.0,0.06027
880.0,0.0613
900.0,0.06378
920.0,0.06599
940.0,0.06836
960.0,0.07036
980.0,0.07182
1000.0,0.07228
1020.0,0.07113
1040.0,0.07012
1060.0,0.06784
1080.0,0.06604
1100.0,0.06432
1120.0,0.0623
1140.0,0.06068
1160.0,0.05938
1180.0,0.05836
1200.0,0.05757
1220.0,0.05697
1240.0,0.05636
1260.0,0.05572
1280.0,0.05584
1300.0,0.05566
1320.0,0.05565
1340.0,0.05561
1360.0,0.05571
1380.0,0.05572
1400.0,0.0557
1420.0,0.05561
1440.0,0.0558
1460.0,0.05582
1480.0,0.05572
1500.0,0.05604
1520.0,0.05624
1540.0,0.0561
1560.0,0.0562
1580.0,0.0563
1600.0,0.05665
1620.0,0.05677
1640.0,0.05709
1660.0,0.05791
1680.0,0.05837
1700.0,0.059
1720.0,0.05952
1740.0,0.06039
1760.0,0.06129
1780.0,0.06233
1800.0,0.06324
1820.0,0.06446
1840.0,0.06539
1860.0,0.06676
1880.0,0.06845
1900.0,0.06987
1920.0,0.07161
1940.0,0.07427
1960.0,0.07677
1980.0,0.07889
2000.0,0.08113
2020.0,0.08356
2040.0,0.08555
2060.0,0.08775
2080.0,0.09014
2100.0,0.09197
2120.0,0.09445
2140.0,0.09636
2160.0,0.09794
2180.0,0.09964
2200.0,0.10148
2220.0,0.10319
2240.0,0.10447
2260.0,0.1064
2280.0,0.10716
2300.0,0.10871
2320.0,0.10959
2340.0,0.11081
2360.0,0.11216
2380.0,0.1134
2400.0,0.114
2420.0,0.11558
2440.0,0.11662
2460.0,0.11771
2480.0,0.1189
2500.0,0.11985
2520.0,0.12116
2540.0,0.12186
