Composition,
Date Added,2004-08-26
Formula,
Grain Size Description,<45.0um
Grain Size,0.0 - 45.0
Locality,
Minimum Wavelength,1000
Sample Name,"SWy-1, 100% Ca cation exchanged"
Maximum Wavelength,2600
Database of Origin,ReLab
Other Information,
References,
Resolution,10.0
Material Class,Mineral
Sample Description,"Mixture analysis, Hydration study"
Sample ID,C1RM56
Original Sample ID,RM-JFM-056
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
1000.0,768.05
1010.0,769.34
1020.0,770.84
1030.0,771.8
1040.0,772.83
1050.0,773.76
1060.0,774.4
1070.0,775.47
1080.0,775.94
1090.0,776.48
1100.0,776.91
1110.0,776.86
1120.0,777.6
1130.0,777.93
1140.0,776.75
1150.0,773.89
1160.0,773.91
1170.0,776.59
1180.0,777.27
1190.0,778.39
1200.0,778.76
1210.0,779.84
1220.0,780.88
1230.0,781.05
1240.0,781.52
1250.0,782.01
1260.0,782.45
1270.0,783.04
1280.0,782.44
1290.0,782.68
1300.0,781.41
1310.0,780.57
1320.0,779.81
1330.0,778.08
1340.0,776.25
1350.0,773.43
1360.0,769.82
1370.0,764.33
1380.0,749.47
1390.0,721.7
1400.0,671.7
1410.0,632.53
1420.0,639.57
1430.0,676.39
1440.0,700.14
1450.0,710.15
1460.0,711.88
1470.0,717.21
1480.0,728.86
1490.0,738.64
1500.0,745.18
1510.0,751.74
1520.0,756.28
1530.0,760.62
1540.0,764.76
1550.0,768.15
1560.0,771.34
1570.0,773.64
1580.0,775.8
1590.0,777.35
1600.0,778.97
1610.0,780.72
1620.0,782.18
1630.0,782.36
1640.0,783.84
1650.0,784.42
1660.0,784.54
1670.0,785.81
1680.0,785.44
1690.0,785.32
1700.0,785.96
1710.0,784.39
1720.0,783.08
1730.0,781.37
1740.0,779.15
1750.0,777.09
1760.0,774.8
1770.0,772.22
1780.0,770.03
1790.0,768.58
1800.0,767.18
1810.0,766.38
1820.0,764.88
1830.0,763.95
1840.0,760.89
1850.0,757.14
1860.0,748.1
1870.0,729.2
1880.0,684.9
1890.0,603.84
1900.0,496.97
1910.0,462.02
1920.0,503.92
1930.0,540.43
1940.0,561.76
1950.0,572.61
1960.0,580.78
1970.0,589.71
1980.0,602.29
1990.0,616.02
2000.0,630.1
2010.0,644.93
2020.0,658.65
2030.0,669.73
2040.0,678.41
2050.0,685.48
2060.0,691.01
2070.0,693.97
2080.0,695.75
2090.0,696.75
2100.0,698.3
2110.0,701.94
2120.0,705.06
2130.0,707.06
2140.0,705.49
2150.0,703.36
2160.0,696.06
2170.0,677.97
2180.0,651.56
2190.0,625.2
2200.0,593.12
2210.0,579.07
2220.0,604.66
2230.0,624.8
2240.0,635.62
2250.0,652.56
2260.0,665.89
2270.0,668.41
2280.0,664.37
2290.0,657.2
2300.0,646.77
2310.0,637.99
2320.0,629.74
2330.0,620.61
2340.0,609.0
2350.0,595.31
2360.0,583.91
2370.0,573.79
2380.0,563.36
2390.0,553.27
2400.0,542.87
2410.0,533.19
2420.0,523.92
2430.0,513.1
2440.0,500.36
2450.0,490.32
2460.0,481.26
2470.0,474.31
2480.0,469.31
2490.0,460.87
2500.0,452.13
2510.0,444.46
2520.0,438.24
2530.0,433.34
2540.0,431.85
2550.0,430.04
2560.0,429.22
2570.0,429.7
2580.0,429.47
2590.0,427.85
2600.0,424.72
