Composition,
Date Added,1998-07-16
Formula,
Grain Size Description,<25.0um
Grain Size,0.0 - 25.0
Locality,
Minimum Wavelength,490
Sample Name,Pasamonte 
Maximum Wavelength,525
Database of Origin,ReLab
Other Information,
References,
Resolution,1.0
Material Class,Rock
Sample Description,USNM 897.   
Sample ID,C5MP87
Original Sample ID,MP-TXH-087-A
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
490.0,328.38
491.0,330.55
492.0,331.02
493.0,331.8
494.0,332.55
495.0,333.42
496.0,333.56
497.0,334.39
498.0,334.83
499.0,335.77
500.0,335.07
501.0,335.59
502.0,335.25
503.0,335.14
504.0,335.13
505.0,334.21
506.0,331.63
507.0,329.22
508.0,329.58
509.0,331.48
510.0,333.77
511.0,335.69
512.0,337.45
513.0,338.55
514.0,340.22
515.0,342.63
516.0,343.71
517.0,344.77
518.0,345.93
519.0,347.01
520.0,346.75
521.0,348.55
522.0,348.71
523.0,349.71
524.0,350.05
525.0,350.45
