Composition,
Date Added,1988-02-12
Formula,
Grain Size Description,<75.0um
Grain Size,"(45.0, 75.0)"
Locality,Unknown 
Minimum Wavelength,510
Sample Name,Hematite for photometric study 45-75 um
Maximum Wavelength,1490
Database of Origin,RELAB
Other Information,Hematite
References,
Resolution,20.0
Material class,Mineral
Sample Description,
Sample ID,RMFE04
Original Sample ID,FE-CMP-004
Viewing Geometry,25.0° / 60.0°
Wavelength,Response
510.0,0.0632
530.0,0.0672
550.0,0.067
570.0,0.0819
590.0,0.1097
610.0,0.1356
630.0,0.1515
650.0,0.163
670.0,0.1758
690.0,0.1913
710.0,0.2114
730.0,0.2294
750.0,0.2455
770.0,0.251
790.0,0.2537
810.0,0.2475
830.0,0.2424
850.0,0.2398
870.0,0.2417
890.0,0.2461
910.0,0.2584
930.0,0.2764
950.0,0.3016
970.0,0.3327
990.0,0.3686
1010.0,0.4073
1030.0,0.4419
1050.0,0.4743
1070.0,0.5042
1090.0,0.5314
1110.0,0.5603
1130.0,0.5856
1150.0,0.6027
1170.0,0.6212
1190.0,0.6316
1210.0,0.6444
1230.0,0.6487
1250.0,0.6587
1270.0,0.6617
1290.0,0.6625
1310.0,0.6661
1330.0,0.6667
1350.0,0.6679
1370.0,0.6662
1390.0,0.6647
1410.0,0.6598
1430.0,0.6634
1450.0,0.6683
1470.0,0.6662
1490.0,0.666
