Composition,
Date Added,1988-02-12
Formula,
Grain Size Description,<75.0um
Grain Size,45.0 - 75.0
Locality,
Minimum Wavelength,600
Sample Name,Anorthosite 
Maximum Wavelength,1600
Database of Origin,ReLab
Other Information,"Split Rock, Minn. Anorthite"
References,
Resolution,10.0
Material Class,Mineral
Sample Description,Ward's 47-0555Prepared by SFP   
Sample ID,KDPA12
Original Sample ID,PA-CMP-012
Viewing Geometry,25.0° / -30.0°
Wavelength,Response
600.0,754.98
610.0,755.21
620.0,755.17
630.0,756.91
640.0,758.02
650.0,758.38
660.0,757.64
670.0,758.91
680.0,759.55
690.0,760.15
700.0,759.8
710.0,761.16
720.0,762.76
730.0,763.55
740.0,763.86
750.0,764.99
760.0,766.7
770.0,767.26
780.0,767.42
790.0,768.34
800.0,768.23
810.0,769.94
820.0,767.25
830.0,768.35
840.0,766.35
850.0,764.92
860.0,763.99
870.0,762.58
880.0,760.56
890.0,761.22
900.0,760.54
910.0,758.42
920.0,757.92
930.0,756.24
940.0,755.36
950.0,753.82
960.0,751.99
970.0,749.84
980.0,748.83
990.0,745.98
1000.0,744.37
1010.0,740.96
1020.0,737.86
1030.0,733.65
1040.0,730.16
1050.0,726.84
1060.0,722.54
1070.0,719.41
1080.0,716.35
1090.0,712.12
1100.0,707.94
1110.0,704.74
1120.0,701.71
1130.0,697.38
1140.0,694.65
1150.0,690.9
1160.0,686.41
1170.0,685.1
1180.0,683.25
1190.0,679.79
1200.0,679.75
1210.0,677.59
1220.0,676.78
1230.0,677.98
1240.0,677.02
1250.0,673.75
1260.0,675.47
1270.0,673.72
1280.0,673.24
1290.0,672.27
1300.0,672.29
1310.0,674.67
1320.0,675.94
1330.0,676.31
1340.0,678.08
1350.0,679.94
1360.0,681.68
1370.0,682.66
1380.0,683.21
1390.0,680.92
1400.0,680.16
1410.0,679.32
1420.0,683.24
1430.0,686.76
1440.0,688.36
1450.0,691.39
1460.0,693.09
1470.0,697.82
1480.0,701.42
1490.0,705.18
1500.0,707.41
1510.0,710.22
1520.0,711.43
1530.0,714.37
1540.0,718.27
1550.0,718.28
1560.0,721.46
1570.0,723.37
1580.0,725.39
1590.0,728.49
1600.0,730.02
