Composition,
Date Added,1988-02-12
Formula,
Grain Size Description,<75.0um
Grain Size,"(45.0, 75.0)"
Locality,"Ishpeming, Mich "
Minimum Wavelength,600
Sample Name,Magnetite 45-75 um
Maximum Wavelength,1600
Database of Origin,RELAB
Other Information,Magnetite 
References,
Resolution,10.0
Material class,Mineral
Sample Description,Magnetite for Steve's mixing experiment   
Sample ID,CCPM12
Original Sample ID,PM-CMP-012
Viewing Geometry,40.0° / -35.0°
Wavelength,Response
600.0,0.06521
610.0,0.06474
620.0,0.06472
630.0,0.06518
640.0,0.06523
650.0,0.06463
660.0,0.06456
670.0,0.06439
680.0,0.06416
690.0,0.06404
700.0,0.06365
710.0,0.06369
720.0,0.06276
730.0,0.06293
740.0,0.0624
750.0,0.06235
760.0,0.06206
770.0,0.06143
780.0,0.06208
790.0,0.06077
800.0,0.06058
810.0,0.06
820.0,0.05935
830.0,0.05837
840.0,0.05802
850.0,0.05743
860.0,0.05749
870.0,0.05729
880.0,0.05674
890.0,0.0561
900.0,0.05579
910.0,0.05524
920.0,0.05492
930.0,0.05473
940.0,0.05437
950.0,0.05441
960.0,0.05404
970.0,0.05403
980.0,0.05399
990.0,0.05414
1000.0,0.054
1010.0,0.05381
1020.0,0.05383
1030.0,0.054
1040.0,0.05407
1050.0,0.0544
1060.0,0.0544
1070.0,0.05431
1080.0,0.05447
1090.0,0.0545
1100.0,0.05457
1110.0,0.05439
1120.0,0.05459
1130.0,0.05465
1140.0,0.05507
1150.0,0.05517
1160.0,0.05558
1170.0,0.05589
1180.0,0.05611
1190.0,0.05636
1200.0,0.05713
1210.0,0.05763
1220.0,0.0577
1230.0,0.05847
1240.0,0.05867
1250.0,0.059
1260.0,0.05969
1270.0,0.06062
1280.0,0.06112
1290.0,0.06174
1300.0,0.062
1310.0,0.06266
1320.0,0.06302
1330.0,0.06376
1340.0,0.06431
1350.0,0.065
1360.0,0.06541
1370.0,0.06653
1380.0,0.06701
1390.0,0.06777
1400.0,0.06806
1410.0,0.06837
1420.0,0.0689
1430.0,0.06999
1440.0,0.0708
1450.0,0.07118
1460.0,0.07162
1470.0,0.07213
1480.0,0.07306
1490.0,0.07364
1500.0,0.07414
1510.0,0.0749
1520.0,0.07528
1530.0,0.07601
1540.0,0.07674
1550.0,0.07773
1560.0,0.07819
1570.0,0.07873
1580.0,0.0792
1590.0,0.07958
1600.0,0.08002
