Composition,
Date Added,1986-11-20
Formula,
Grain Size Description,<0.0um
Grain Size,Unknown
Locality,Wyoming 
Minimum Wavelength,350
Sample Name,Shale 8C
Maximum Wavelength,450
Database of Origin,RELAB
Other Information,Shale 
References,
Resolution,2.0
Material class,Rock
Sample Description,RS-56 8C Fines
Sample ID,C1RS56
Original Sample ID,RS-MJG-056
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
350.0,0.08754
352.0,0.0901
354.0,0.08921
356.0,0.0902
358.0,0.09195
360.0,0.09399
362.0,0.09467
364.0,0.09519
366.0,0.0972
368.0,0.09817
370.0,0.09844
372.0,0.099
374.0,0.09977
376.0,0.10054
378.0,0.10107
380.0,0.1018
382.0,0.10133
384.0,0.10196
386.0,0.1014
388.0,0.10176
390.0,0.10135
392.0,0.10124
394.0,0.10133
396.0,0.10134
398.0,0.10147
400.0,0.10189
402.0,0.10208
404.0,0.10318
406.0,0.10427
408.0,0.10578
410.0,0.10735
412.0,0.10926
414.0,0.11103
416.0,0.11321
418.0,0.11526
420.0,0.11722
422.0,0.11964
424.0,0.12172
426.0,0.12345
428.0,0.12544
430.0,0.12712
432.0,0.12892
434.0,0.13068
436.0,0.13219
438.0,0.13371
440.0,0.13525
442.0,0.1367
444.0,0.13792
446.0,0.13934
448.0,0.14064
450.0,0.1419
