Composition,
Date Added,1987-07-28
Formula,
Grain Size Description,<1180.0um
Grain Size,"(500.0, 1180.0)"
Locality,Unknown 
Minimum Wavelength,350
Sample Name,Coarse Hematit
Maximum Wavelength,1250
Database of Origin,RELAB
Other Information,Hematite
References,
Resolution,10.0
Material class,Mineral
Sample Description,Coarse hematite used in second round of high temp experiments   
Sample ID,T3RH07
Original Sample ID,RH-CMP-007
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
350.0,0.04115
360.0,0.04818
370.0,0.04947
380.0,0.04945
390.0,0.05069
400.0,0.05188
410.0,0.05292
420.0,0.0531
430.0,0.05313
440.0,0.05364
450.0,0.05331
460.0,0.05377
470.0,0.05352
480.0,0.05312
490.0,0.05332
500.0,0.05338
510.0,0.05349
520.0,0.0538
530.0,0.05432
540.0,0.0551
550.0,0.05624
560.0,0.05788
570.0,0.06019
580.0,0.06339
590.0,0.06751
600.0,0.07283
610.0,0.07977
620.0,0.08712
630.0,0.09517
640.0,0.1037
650.0,0.11228
660.0,0.12076
670.0,0.12868
680.0,0.1361
690.0,0.14361
700.0,0.14909
710.0,0.15625
720.0,0.16143
730.0,0.16604
740.0,0.16862
750.0,0.17081
760.0,0.17336
770.0,0.17232
780.0,0.17039
790.0,0.16917
800.0,0.16516
810.0,0.16464
820.0,0.16143
830.0,0.15936
840.0,0.15723
850.0,0.15407
860.0,0.15279
870.0,0.15287
880.0,0.15449
890.0,0.15209
900.0,0.15324
910.0,0.15427
920.0,0.1548
930.0,0.15469
940.0,0.1564
950.0,0.15804
960.0,0.15999
970.0,0.16121
980.0,0.1642
990.0,0.16577
1000.0,0.16853
1010.0,0.17081
1020.0,0.17399
1030.0,0.17586
1040.0,0.17887
1050.0,0.1816
1060.0,0.18377
1070.0,0.18621
1080.0,0.18932
1090.0,0.19199
1100.0,0.19396
1110.0,0.19627
1120.0,0.198
1130.0,0.19989
1140.0,0.20186
1150.0,0.20255
1160.0,0.20379
1170.0,0.20601
1180.0,0.20845
1190.0,0.20869
1200.0,0.20971
1210.0,0.21249
1220.0,0.21379
1230.0,0.21422
1240.0,0.21424
1250.0,0.21631
