Composition,
Date Added,1987-01-27
Formula,
Grain Size Description,<0.0um
Grain Size,0.0 - 0.0
Locality,
Minimum Wavelength,350
Sample Name,Obsidian Slab 2
Maximum Wavelength,750
Database of Origin,ReLab
Other Information,
References,
Resolution,10.0
Material Class,Rock
Sample Description,Three slabs of diff. roughnesses  -S2
Sample ID,CNHG24
Original Sample ID,GS-CMP-023-S2
Viewing Geometry,0.0° / -30.0°
Wavelength,Response
350.0,862.23
360.0,369.48
370.0,52.8
380.0,143.06
390.0,102.21
400.0,80.78
410.0,88.04
420.0,97.22
430.0,95.56
440.0,94.92
450.0,96.0
460.0,98.07
470.0,98.69
480.0,99.06
490.0,98.21
500.0,99.94
510.0,99.18
520.0,98.42
530.0,100.16
540.0,101.68
550.0,102.01
560.0,96.95
570.0,94.62
580.0,95.62
590.0,93.3
600.0,92.5
610.0,90.96
620.0,90.85
630.0,92.26
640.0,90.7
650.0,91.55
660.0,87.98
670.0,83.78
680.0,82.43
690.0,80.78
700.0,77.32
710.0,76.86
720.0,75.91
730.0,74.88
740.0,74.96
750.0,69.48
