Composition,
Date Added,2016-09-16
Formula,
Grain Size Description,<500.0um
Grain Size,(250.0 - 500.0)
Locality,"Allan Hills, Antarctica"
Minimum Wavelength,370
Sample Name,"ALH 84040,5 250-500 um"
Maximum Wavelength,880
Database of Origin,RELAB
Other Information,CM2 
References,
Resolution,10.0
Material class,Rock
Sample Description,USNM 6794
Sample ID,CFMP198D
Original Sample ID,MP-TXH-198-D
Viewing Geometry,60.0° / 0.0°
Wavelength,Response
370.0,0.02635
380.0,0.02834
390.0,0.02907
400.0,0.02952
410.0,0.03029
420.0,0.03147
430.0,0.03234
440.0,0.0333
450.0,0.03406
460.0,0.03474
470.0,0.03548
480.0,0.03634
490.0,0.03707
500.0,0.03779
510.0,0.0385
520.0,0.03907
530.0,0.03946
540.0,0.0398
550.0,0.03997
560.0,0.04025
570.0,0.04032
580.0,0.04024
590.0,0.04007
600.0,0.03994
610.0,0.03975
620.0,0.03949
630.0,0.03918
640.0,0.03893
650.0,0.03875
660.0,0.03839
670.0,0.03816
680.0,0.03813
690.0,0.03792
700.0,0.03789
710.0,0.03774
720.0,0.03783
730.0,0.03782
740.0,0.03797
750.0,0.0381
760.0,0.0381
770.0,0.03829
780.0,0.03863
790.0,0.03884
800.0,0.03907
810.0,0.03897
820.0,0.03917
830.0,0.03913
840.0,0.03928
850.0,0.03904
860.0,0.03878
870.0,0.03832
880.0,0.03716
