Composition,
Date Added,1988-02-12
Formula,
Grain Size Description,<75.0um
Grain Size,"(45.0, 75.0)"
Locality,"Ishpeming, Mich "
Minimum Wavelength,600
Sample Name,Magnetite 45-75 um
Maximum Wavelength,1600
Database of Origin,RELAB
Other Information,Magnetite 
References,
Resolution,10.0
Material class,Mineral
Sample Description,Magnetite for Steve's mixing experiment   
Sample ID,CJPM12
Original Sample ID,PM-CMP-012
Viewing Geometry,55.0° / 0.0°
Wavelength,Response
600.0,0.05827
610.0,0.05782
620.0,0.05718
630.0,0.05698
640.0,0.0566
650.0,0.05671
660.0,0.05711
670.0,0.05751
680.0,0.05642
690.0,0.0563
700.0,0.05588
710.0,0.05573
720.0,0.05565
730.0,0.05504
740.0,0.05533
750.0,0.05555
760.0,0.05503
770.0,0.05399
780.0,0.05343
790.0,0.05266
800.0,0.05265
810.0,0.05154
820.0,0.05206
830.0,0.05207
840.0,0.05221
850.0,0.05027
860.0,0.04943
870.0,0.0499
880.0,0.04914
890.0,0.04865
900.0,0.04821
910.0,0.04759
920.0,0.04742
930.0,0.04702
940.0,0.04691
950.0,0.04662
960.0,0.04639
970.0,0.04586
980.0,0.04623
990.0,0.04621
1000.0,0.04608
1010.0,0.04581
1020.0,0.04575
1030.0,0.04562
1040.0,0.04533
1050.0,0.04588
1060.0,0.04582
1070.0,0.04584
1080.0,0.04589
1090.0,0.04582
1100.0,0.04617
1110.0,0.04624
1120.0,0.04626
1130.0,0.04667
1140.0,0.04687
1150.0,0.04711
1160.0,0.04746
1170.0,0.0477
1180.0,0.04791
1190.0,0.0485
1200.0,0.04913
1210.0,0.04916
1220.0,0.04994
1230.0,0.05064
1240.0,0.05083
1250.0,0.05135
1260.0,0.05181
1270.0,0.05216
1280.0,0.05226
1290.0,0.05261
1300.0,0.05298
1310.0,0.05372
1320.0,0.05406
1330.0,0.05471
1340.0,0.05498
1350.0,0.05545
1360.0,0.05598
1370.0,0.05657
1380.0,0.05725
1390.0,0.05747
1400.0,0.05789
1410.0,0.05792
1420.0,0.05849
1430.0,0.05915
1440.0,0.05994
1450.0,0.06016
1460.0,0.06083
1470.0,0.06167
1480.0,0.06184
1490.0,0.06278
1500.0,0.06396
1510.0,0.06492
1520.0,0.06498
1530.0,0.06565
1540.0,0.06624
1550.0,0.06657
1560.0,0.06736
1570.0,0.06733
1580.0,0.06754
1590.0,0.06818
1600.0,0.0684
