Composition,
Date Added,2022-01-04
Formula,
Grain Size Description,<0.0um
Grain Size,Unknown
Locality,
Minimum Wavelength,400
Sample Name,SRS-99
Maximum Wavelength,700
Database of Origin,RELAB
Other Information,Spectralon
References,
Resolution,50.0
Material class,Reference
Sample Description,99% Spectralon standard   
Sample ID,KDHL02
Original Sample ID,HL-CMP-002
Viewing Geometry,60.0° / 45.0°
Wavelength,Response
400.0,0.547539
450.0,0.555873
500.0,0.560001
550.0,0.562732
600.0,0.56503
650.0,0.566415
700.0,0.571481
