Composition,
Date Added,2016-09-16
Formula,
Grain Size Description,<125.0um
Grain Size,"(0.0, 125.0)"
Locality,"Allan Hills, Antarctica"
Minimum Wavelength,370
Sample Name,"ALH 84040,5 <125 um"
Maximum Wavelength,880
Database of Origin,RELAB
Other Information,CM2 
References,
Resolution,10.0
Material class,Rock
Sample Description,USNM 6794
Sample ID,CBMP198A
Original Sample ID,MP-TXH-198-A
Viewing Geometry,20.0° / 0.0°
Wavelength,Response
370.0,0.03043
380.0,0.03393
390.0,0.03493
400.0,0.03661
410.0,0.03792
420.0,0.03948
430.0,0.04125
440.0,0.04271
450.0,0.04383
460.0,0.04492
470.0,0.04609
480.0,0.04749
490.0,0.04854
500.0,0.04971
510.0,0.0508
520.0,0.05168
530.0,0.05222
540.0,0.05281
550.0,0.05319
560.0,0.05351
570.0,0.0536
580.0,0.05359
590.0,0.05345
600.0,0.05319
610.0,0.05283
620.0,0.05242
630.0,0.05217
640.0,0.05186
650.0,0.05134
660.0,0.05105
670.0,0.05074
680.0,0.05063
690.0,0.05037
700.0,0.0502
710.0,0.05009
720.0,0.05005
730.0,0.04995
740.0,0.05007
750.0,0.0501
760.0,0.05049
770.0,0.05061
780.0,0.051
790.0,0.05139
800.0,0.05169
810.0,0.05195
820.0,0.05208
830.0,0.05223
840.0,0.0524
850.0,0.05236
860.0,0.05231
870.0,0.05226
880.0,0.05221
