Composition,
Date Added,2003-06-11
Formula,
Grain Size Description,<125.0um
Grain Size,45.0 - 125.0
Locality,
Minimum Wavelength,320
Sample Name,Hal-4 45-125 um
Maximum Wavelength,880
Database of Origin,ReLab
Other Information,
References,
Resolution,5.0
Material Class,Sediment
Sample Description,Site 2 (same as sample #250) near cinder cone off sliding sands trail   Reddish-brown soil
Sample ID,C1JB395
Original Sample ID,JB-JLB-395
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
320.0,27.65
325.0,28.06
330.0,28.13
335.0,28.42
340.0,28.58
345.0,29.68
350.0,31.09
355.0,31.54
360.0,32.4
365.0,33.47
370.0,34.14
375.0,34.85
380.0,35.77
385.0,36.98
390.0,38.39
395.0,40.1
400.0,40.99
405.0,42.18
410.0,43.07
415.0,44.14
420.0,45.4
425.0,46.47
430.0,47.63
435.0,49.05
440.0,50.55
445.0,52.25
450.0,53.73
455.0,55.03
460.0,56.16
465.0,57.38
470.0,58.37
475.0,59.45
480.0,60.51
485.0,61.89
490.0,63.39
495.0,65.16
500.0,66.96
505.0,68.99
510.0,70.89
515.0,72.94
520.0,75.05
525.0,77.48
530.0,79.96
535.0,82.85
540.0,86.34
545.0,90.1
550.0,94.96
555.0,100.05
560.0,106.48
565.0,113.61
570.0,121.09
575.0,129.3
580.0,137.14
585.0,145.0
590.0,152.24
595.0,159.26
600.0,164.91
605.0,170.61
610.0,175.15
615.0,179.35
620.0,182.74
625.0,186.09
630.0,188.53
635.0,191.23
640.0,193.8
645.0,195.94
650.0,198.37
655.0,200.21
660.0,203.02
665.0,204.71
670.0,207.0
675.0,209.28
680.0,211.11
685.0,213.38
690.0,215.12
695.0,217.22
700.0,218.74
705.0,220.67
710.0,221.87
715.0,223.42
720.0,224.56
725.0,224.93
730.0,226.03
735.0,226.25
740.0,227.17
745.0,227.05
750.0,227.1
755.0,227.49
760.0,226.73
765.0,227.0
770.0,226.11
775.0,225.73
780.0,225.29
785.0,224.2
790.0,224.13
795.0,222.86
800.0,221.99
805.0,221.95
810.0,221.05
815.0,220.76
820.0,219.87
825.0,219.35
830.0,219.08
835.0,218.52
840.0,217.97
845.0,217.5
850.0,217.08
855.0,216.69
860.0,216.28
865.0,215.81
870.0,215.33
875.0,214.78
880.0,214.16
