Composition,
Date Added,1987-07-29
Formula,
Grain Size Description,<1180.0um
Grain Size,500.0 - 1180.0
Locality,
Minimum Wavelength,350
Sample Name,Coarse Hematit
Maximum Wavelength,1250
Database of Origin,ReLab
Other Information,
References,
Resolution,10.0
Material Class,Mineral
Sample Description,Coarse hematite used in second round of high temp experiments   
Sample ID,TBRH07
Original Sample ID,RH-CMP-007
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
350.0,43.45
360.0,45.42
370.0,46.72
380.0,48.35
390.0,49.99
400.0,51.64
410.0,51.95
420.0,52.82
430.0,53.32
440.0,53.66
450.0,53.22
460.0,53.08
470.0,52.56
480.0,52.28
490.0,52.56
500.0,52.41
510.0,52.55
520.0,53.04
530.0,54.23
540.0,56.07
550.0,59.08
560.0,64.76
570.0,75.23
580.0,90.95
590.0,108.27
600.0,122.57
610.0,131.64
620.0,136.34
630.0,139.28
640.0,142.07
650.0,144.82
660.0,148.5
670.0,152.94
680.0,157.59
690.0,163.18
700.0,169.19
710.0,175.02
720.0,180.15
730.0,184.02
740.0,186.21
750.0,186.72
760.0,186.14
770.0,183.08
780.0,179.49
790.0,174.54
800.0,170.29
810.0,166.09
820.0,162.43
830.0,160.65
840.0,157.7
850.0,155.61
860.0,155.02
870.0,154.96
880.0,155.11
890.0,156.14
900.0,157.1
910.0,159.85
920.0,162.17
930.0,164.82
940.0,168.98
950.0,172.06
960.0,176.25
970.0,179.55
980.0,183.08
990.0,186.13
1000.0,188.74
1010.0,189.43
1020.0,190.21
1030.0,189.83
1040.0,189.04
1050.0,188.55
1060.0,187.95
1070.0,187.28
1080.0,186.57
1090.0,184.89
1100.0,183.72
1110.0,182.41
1120.0,182.2
1130.0,180.31
1140.0,179.22
1150.0,177.47
1160.0,176.34
1170.0,175.49
1180.0,174.42
1190.0,172.51
1200.0,171.67
1210.0,170.73
1220.0,170.2
1230.0,168.75
1240.0,167.09
1250.0,165.7
