Composition,
Date Added,1988-02-12
Formula,
Grain Size Description,<75.0um
Grain Size,45.0 - 75.0
Locality,
Minimum Wavelength,510
Sample Name,Hematite for photometric study 45-75 um
Maximum Wavelength,1490
Database of Origin,ReLab
Other Information,
References,
Resolution,20.0
Material Class,Mineral
Sample Description,
Sample ID,RIFE04
Original Sample ID,FE-CMP-004
Viewing Geometry,5.0° / 60.0°
Wavelength,Response
510.0,57.8
530.0,58.1
550.0,61.0
570.0,70.5
590.0,96.5
610.0,119.3
630.0,133.7
650.0,144.1
670.0,155.5
690.0,171.9
710.0,189.6
730.0,206.8
750.0,221.0
770.0,227.9
790.0,228.6
810.0,224.7
830.0,220.1
850.0,218.0
870.0,219.0
890.0,223.6
910.0,235.9
930.0,252.2
950.0,276.1
970.0,306.1
990.0,339.6
1010.0,375.0
1030.0,412.4
1050.0,446.2
1070.0,475.2
1090.0,505.2
1110.0,530.9
1130.0,556.7
1150.0,578.6
1170.0,595.6
1190.0,612.5
1210.0,622.8
1230.0,633.5
1250.0,637.2
1270.0,642.8
1290.0,644.5
1310.0,649.1
1330.0,647.9
1350.0,653.1
1370.0,649.5
1390.0,649.2
1410.0,647.0
1430.0,651.1
1450.0,649.7
1470.0,652.0
1490.0,653.8
