Composition,
Date Added,1985-07-03
Formula,
Grain Size Description,<500.0um
Grain Size,0.0 - 500.0
Locality,
Minimum Wavelength,400
Sample Name,Pyrite
Maximum Wavelength,800
Database of Origin,ReLab
Other Information,
References,
Resolution,10.0
Material Class,Mineral
Sample Description,
Sample ID,T4PP10
Original Sample ID,PP-CMP-010
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
400.0,26.99
410.0,27.8
420.0,29.36
430.0,30.58
440.0,33.14
450.0,34.41
460.0,35.97
470.0,37.89
480.0,40.24
490.0,42.44
500.0,44.2
510.0,45.9
520.0,47.47
530.0,49.04
540.0,50.57
550.0,52.45
560.0,52.26
570.0,53.9
580.0,55.24
590.0,56.66
600.0,57.72
610.0,58.74
620.0,60.03
630.0,60.96
640.0,61.78
650.0,62.81
660.0,63.66
670.0,64.49
680.0,65.45
690.0,66.42
700.0,67.07
710.0,68.89
720.0,70.38
730.0,71.11
740.0,71.95
750.0,73.1
760.0,73.6
770.0,72.7
780.0,72.9
790.0,73.17
800.0,72.38
