Composition,
Date Added,2019-08-23
Formula,
Grain Size Description,<0.0um
Grain Size,0.0 - 0.0
Locality,
Minimum Wavelength,400
Sample Name,Ge peripheral window of KBr beam splitter for Nexus 870 FT-IR spectrometer
Maximum Wavelength,880
Database of Origin,ReLab
Other Information,
References,
Resolution,5.0
Material Class,Element
Sample Description,
Sample ID,T1BS03
Original Sample ID,BS-REM-003
Viewing Geometry,0.0° / -15.0°
Wavelength,Response
400.0,0.3
405.0,0.284
410.0,0.197
415.0,0.164
420.0,0.146
425.0,0.136
430.0,0.12
435.0,0.111
440.0,0.099
445.0,0.106
450.0,0.095
455.0,0.115
460.0,0.117
465.0,0.113
470.0,0.136
475.0,0.139
480.0,0.177
485.0,0.201
490.0,0.225
495.0,0.249
500.0,0.276
505.0,0.316
510.0,0.348
515.0,0.405
520.0,0.467
525.0,0.534
530.0,0.629
535.0,0.741
540.0,0.856
545.0,1.015
550.0,1.186
555.0,1.376
560.0,1.609
565.0,1.863
570.0,2.133
575.0,2.442
580.0,2.8
585.0,3.196
590.0,3.599
595.0,4.022
600.0,4.487
605.0,4.978
610.0,5.509
615.0,6.072
620.0,6.646
625.0,7.291
630.0,7.931
635.0,8.634
640.0,9.355
645.0,10.157
650.0,10.948
655.0,11.829
660.0,12.8
665.0,13.819
670.0,14.841
675.0,15.891
680.0,17.111
685.0,18.385
690.0,19.736
695.0,21.183
700.0,22.719
705.0,24.277
710.0,26.004
715.0,27.818
720.0,29.702
725.0,31.595
730.0,33.641
735.0,35.735
740.0,38.092
745.0,40.397
750.0,42.756
755.0,45.156
760.0,47.729
765.0,50.808
770.0,53.63
775.0,56.537
780.0,59.642
785.0,62.504
790.0,65.991
795.0,69.433
800.0,73.043
805.0,76.534
810.0,80.532
815.0,84.747
820.0,88.748
825.0,93.073
830.0,97.64
835.0,102.189
840.0,107.089
845.0,111.793
850.0,117.281
855.0,121.965
860.0,127.343
865.0,133.12
870.0,138.232
875.0,143.648
880.0,149.046
