Composition,
Date Added,2022-01-04
Formula,
Grain Size Description,<0.0um
Grain Size,Unknown
Locality,
Minimum Wavelength,400
Sample Name,SRS-99
Maximum Wavelength,700
Database of Origin,RELAB
Other Information,Spectralon
References,
Resolution,50.0
Material class,Reference
Sample Description,99% Spectralon standard   
Sample ID,KBHL02
Original Sample ID,HL-CMP-002
Viewing Geometry,30.0° / 15.0°
Wavelength,Response
400.0,0.946836
450.0,0.957686
500.0,0.965195
550.0,0.968595
600.0,0.971517
650.0,0.974046
700.0,0.984234
