Composition,
Date Added,2022-03-17
Formula,
Grain Size Description,<75.0um
Grain Size,"(45.0, 75.0)"
Locality,"Meteorite Hill, Antarctica"
Minimum Wavelength,380
Sample Name,"MET 00639,16 45-75 um"
Maximum Wavelength,880
Database of Origin,RELAB
Other Information,CM2 
References,
Resolution,20.0
Material class,Rock
Sample Description,
Sample ID,CAMP226G
Original Sample ID,MP-TXH-226-G
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
380.0,0.023271
400.0,0.023147
420.0,0.023071
440.0,0.023165
460.0,0.023142
480.0,0.023183
500.0,0.023336
520.0,0.023415
540.0,0.023482
560.0,0.023511
580.0,0.023539
600.0,0.023527
620.0,0.023524
640.0,0.023498
660.0,0.023491
680.0,0.023538
700.0,0.023546
720.0,0.023591
740.0,0.023782
760.0,0.023772
780.0,0.023819
800.0,0.023894
820.0,0.023892
840.0,0.023943
860.0,0.023936
880.0,0.024013
