Composition,
Date Added,1988-02-12
Formula,
Grain Size Description,<75.0um
Grain Size,45.0 - 75.0
Locality,
Minimum Wavelength,610
Sample Name,Anorthosite 
Maximum Wavelength,1590
Database of Origin,ReLab
Other Information,"Split Rock, Minn. Anorthite"
References,
Resolution,20.0
Material Class,Mineral
Sample Description,Ward's 47-0555Prepared by SFP   
Sample ID,REPA12
Original Sample ID,PA-CMP-012
Viewing Geometry,15.0° / -60.0°
Wavelength,Response
610.0,779.9
630.0,782.7
650.0,783.1
670.0,784.1
690.0,783.3
710.0,786.6
730.0,786.9
750.0,788.3
770.0,793.7
790.0,793.7
810.0,795.0
830.0,792.8
850.0,792.2
870.0,790.3
890.0,786.5
910.0,783.4
930.0,781.7
950.0,777.5
970.0,774.3
990.0,771.9
1010.0,766.6
1030.0,756.9
1050.0,751.6
1070.0,743.5
1090.0,735.3
1110.0,730.6
1130.0,725.5
1150.0,717.5
1170.0,711.4
1190.0,710.4
1210.0,704.8
1230.0,702.8
1250.0,704.3
1270.0,701.6
1290.0,703.2
1310.0,704.9
1330.0,702.9
1350.0,710.5
1370.0,710.7
1390.0,708.6
1410.0,710.0
1430.0,714.1
1450.0,718.1
1470.0,725.9
1490.0,733.2
1510.0,738.7
1530.0,745.6
1550.0,753.3
1570.0,752.2
1590.0,754.6
