Composition,
Date Added,2017-05-19
Formula,
Grain Size Description,<63.0um
Grain Size,45.0 - 63.0
Locality,
Minimum Wavelength,320
Sample Name,Synthetic ilmenite 45-63 um
Maximum Wavelength,2550
Database of Origin,ReLab
Other Information,
References,
Resolution,20.0
Material Class,Mineral
Sample Description,For a photometric study
Sample ID,CIYZ04
Original Sample ID,YZ-REM-004
Viewing Geometry,30.0° / 60.0°
Wavelength,Response
320.0,87.87
340.0,87.45
360.0,85.26
380.0,82.24
400.0,78.54
420.0,74.67
440.0,71.62
460.0,69.13
480.0,67.74
500.0,67.15
520.0,67.01
540.0,67.37
560.0,67.79
580.0,68.48
600.0,69.11
620.0,69.79
640.0,70.45
660.0,71.13
680.0,71.9
700.0,72.61
720.0,73.0
740.0,73.62
760.0,74.5
780.0,75.39
800.0,76.47
820.0,77.69
840.0,79.45
860.0,81.73
880.0,84.47
900.0,87.54
920.0,90.24
940.0,92.97
960.0,95.99
980.0,98.14
1000.0,98.35
1020.0,97.19
1040.0,94.79
1060.0,92.22
1080.0,89.19
1100.0,86.5
1120.0,84.24
1140.0,82.19
1160.0,80.27
1180.0,79.02
1200.0,77.76
1220.0,76.73
1240.0,75.83
1260.0,75.11
1280.0,74.69
1300.0,74.6
1320.0,74.35
1340.0,74.45
1360.0,74.3
1380.0,74.34
1400.0,74.27
1420.0,74.53
1440.0,74.81
1460.0,74.87
1480.0,74.98
1500.0,74.82
1520.0,74.83
1540.0,75.11
1560.0,75.09
1580.0,75.49
1600.0,75.62
1620.0,75.64
1640.0,76.44
1660.0,77.34
1680.0,77.99
1700.0,79.11
1720.0,79.84
1740.0,80.78
1760.0,82.0
1780.0,83.12
1800.0,84.6
1820.0,86.24
1840.0,87.64
1860.0,89.3
1880.0,91.43
1900.0,93.44
1920.0,95.51
1940.0,98.28
1960.0,101.16
1980.0,103.36
2000.0,106.98
2020.0,109.29
2040.0,112.17
2060.0,114.45
2080.0,116.7
2100.0,119.34
2120.0,121.8
2140.0,124.18
2160.0,126.21
2180.0,127.94
2200.0,130.73
2220.0,132.76
2240.0,134.41
2260.0,135.64
2280.0,137.28
2300.0,138.32
2320.0,139.66
2340.0,141.07
2360.0,142.48
2380.0,144.15
2400.0,145.31
2420.0,146.61
2440.0,148.17
2460.0,149.32
2480.0,150.22
2500.0,151.42
2520.0,153.36
2540.0,155.34
