Composition,
Date Added,1987-12-17
Formula,
Grain Size Description,<75.0um
Grain Size,45.0 - 75.0
Locality,
Minimum Wavelength,700
Sample Name,Web 75
Maximum Wavelength,1300
Database of Origin,ReLab
Other Information,Webster Enstatite Wo 1% En 87% Fs 12%
References,
Resolution,10.0
Material Class,Mineral
Sample Description,Enstatite: Wo 1% En 87% Fs 12%  
Sample ID,CKPE31
Original Sample ID,PE-CMP-031
Viewing Geometry,60.0° / -15.0°
Wavelength,Response
700.0,560.2
710.0,564.72
720.0,566.66
730.0,562.2
740.0,548.97
750.0,528.55
760.0,499.56
770.0,463.8
780.0,424.96
790.0,384.81
800.0,346.96
810.0,310.21
820.0,277.86
830.0,248.74
840.0,224.37
850.0,205.13
860.0,188.2
870.0,176.32
880.0,166.97
890.0,160.62
900.0,156.66
910.0,155.19
920.0,156.33
930.0,160.27
940.0,166.92
950.0,177.76
960.0,192.13
970.0,210.48
980.0,233.46
990.0,260.26
1000.0,290.46
1010.0,324.43
1020.0,360.05
1030.0,397.62
1040.0,434.05
1050.0,469.93
1060.0,503.04
1070.0,534.4
1080.0,561.87
1090.0,586.18
1100.0,607.13
1110.0,625.27
1120.0,640.45
1130.0,652.76
1140.0,662.73
1150.0,670.83
1160.0,677.48
1170.0,683.23
1180.0,687.78
1190.0,690.85
1200.0,693.31
1210.0,695.36
1220.0,697.05
1230.0,697.73
1240.0,698.48
1250.0,698.75
1260.0,697.53
1270.0,695.98
1280.0,692.68
1290.0,689.85
1300.0,686.26
