Composition,
Date Added,2016-09-16
Formula,
Grain Size Description,<250.0um
Grain Size,(125.0 - 250.0)
Locality,"Allan Hills, Antarctica"
Minimum Wavelength,370
Sample Name,"ALH 84040,5 125-250 um"
Maximum Wavelength,880
Database of Origin,RELAB
Other Information,CM2 
References,
Resolution,10.0
Material class,Rock
Sample Description,USNM 6794
Sample ID,CGMP198C
Original Sample ID,MP-TXH-198-C
Viewing Geometry,70.0° / 0.0°
Wavelength,Response
370.0,0.02805
380.0,0.02982
390.0,0.03093
400.0,0.03178
410.0,0.03263
420.0,0.0336
430.0,0.03484
440.0,0.03585
450.0,0.03657
460.0,0.03725
470.0,0.03813
480.0,0.03899
490.0,0.03982
500.0,0.04051
510.0,0.04125
520.0,0.04181
530.0,0.04221
540.0,0.04248
550.0,0.04269
560.0,0.04288
570.0,0.04286
580.0,0.0428
590.0,0.04261
600.0,0.04239
610.0,0.04217
620.0,0.04188
630.0,0.04166
640.0,0.04131
650.0,0.04098
660.0,0.04075
670.0,0.0407
680.0,0.04052
690.0,0.04023
700.0,0.0401
710.0,0.04
720.0,0.03985
730.0,0.0398
740.0,0.03982
750.0,0.03991
760.0,0.04
770.0,0.04018
780.0,0.04033
790.0,0.04047
800.0,0.04082
810.0,0.04104
820.0,0.04105
830.0,0.0412
840.0,0.04115
850.0,0.0411
860.0,0.04097
870.0,0.04103
880.0,0.04074
