Composition,
Date Added,2013-10-02
Formula,
Grain Size Description,<0.0um
Grain Size,0.0 - 0.0
Locality,
Minimum Wavelength,840
Sample Name,SRS-20
Maximum Wavelength,1040
Database of Origin,ReLab
Other Information,
References,
Resolution,5.0
Material Class,Other
Sample Description,20% Spectralon standard   
Sample ID,R6HL04
Original Sample ID,HL-CMP-004
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
840.0,187.37
845.0,186.73
850.0,187.23
855.0,186.56
860.0,186.01
865.0,186.97
870.0,187.88
875.0,186.58
880.0,186.58
885.0,186.71
890.0,186.85
895.0,186.56
900.0,187.16
905.0,187.55
910.0,188.1
915.0,188.28
920.0,189.01
925.0,189.39
930.0,190.17
935.0,190.12
940.0,189.92
945.0,190.55
950.0,190.33
955.0,189.21
960.0,188.97
965.0,189.45
970.0,189.24
975.0,189.06
980.0,188.41
985.0,189.27
990.0,188.56
995.0,188.48
1000.0,188.19
1005.0,188.73
1010.0,188.28
1015.0,188.64
1020.0,188.67
1025.0,187.95
1030.0,188.4
1035.0,188.72
1040.0,188.59
