Composition,
Date Added,1987-12-17
Formula,
Grain Size Description,<75.0um
Grain Size,45.0 - 75.0
Locality,
Minimum Wavelength,710
Sample Name,Web 75
Maximum Wavelength,1290
Database of Origin,ReLab
Other Information,Webster Enstatite Wo 1% En 87% Fs 12%
References,
Resolution,20.0
Material Class,Mineral
Sample Description,Enstatite: Wo 1% En 87% Fs 12%  
Sample ID,RHPE31
Original Sample ID,PE-CMP-031
Viewing Geometry,60.0° / -60.0°
Wavelength,Response
710.0,799.9
730.0,796.7
750.0,761.3
770.0,695.3
790.0,608.2
810.0,523.1
830.0,446.4
850.0,389.3
870.0,349.9
890.0,327.5
910.0,318.3
930.0,325.4
950.0,349.5
970.0,393.7
990.0,457.0
1010.0,533.2
1030.0,615.4
1050.0,692.7
1070.0,756.1
1090.0,808.1
1110.0,844.9
1130.0,871.0
1150.0,886.8
1170.0,897.2
1190.0,904.2
1210.0,907.6
1230.0,909.0
1250.0,909.7
1270.0,909.1
1290.0,904.4
