Composition,
Date Added,2016-09-26
Formula,
Grain Size Description,<125.0um
Grain Size,(0.0 - 125.0)
Locality,"Meteorite Hill, Antarctica"
Minimum Wavelength,370
Sample Name,"MET 00639,16 <125 um"
Maximum Wavelength,880
Database of Origin,RELAB
Other Information,CM2 
References,
Resolution,10.0
Material class,Rock
Sample Description,Replenished A2
Sample ID,CBMP226A3
Original Sample ID,MP-TXH-226-A3
Viewing Geometry,20.0° / 0.0°
Wavelength,Response
370.0,0.02528
380.0,0.02515
390.0,0.02558
400.0,0.02598
410.0,0.02614
420.0,0.02626
430.0,0.02649
440.0,0.02663
450.0,0.02674
460.0,0.02679
470.0,0.02692
480.0,0.02703
490.0,0.02711
500.0,0.02726
510.0,0.02738
520.0,0.02746
530.0,0.02752
540.0,0.02759
550.0,0.02762
560.0,0.02767
570.0,0.0277
580.0,0.02771
590.0,0.02781
600.0,0.0278
610.0,0.02782
620.0,0.02785
630.0,0.02786
640.0,0.02791
650.0,0.02792
660.0,0.02783
670.0,0.02799
680.0,0.02807
690.0,0.02808
700.0,0.02812
710.0,0.0281
720.0,0.02811
730.0,0.02814
740.0,0.02815
750.0,0.02821
760.0,0.02823
770.0,0.02815
780.0,0.02821
790.0,0.0282
800.0,0.0282
810.0,0.02821
820.0,0.02831
830.0,0.02828
840.0,0.02824
850.0,0.02826
860.0,0.02822
870.0,0.02835
880.0,0.02831
