Composition,
Date Added,2021-09-30
Formula,
Grain Size Description,<63.0um
Grain Size,38.0 - 63.0
Locality,
Minimum Wavelength,320
Sample Name,Harcourt augite 38-63 um
Maximum Wavelength,2540
Database of Origin,ReLab
Other Information,
References,
Resolution,20.0
Material Class,Mineral
Sample Description,"See Byrne et al. 2015, LPS XLVI, Abstract 1504"
Sample ID,CQPX21N
Original Sample ID,PX-ECS-021-N
Viewing Geometry,45.0° / -30.0°
Wavelength,Response
320.0,81.098
340.0,119.28
360.0,150.47
380.0,180.247
400.0,199.427
420.0,224.772
440.0,246.717
460.0,262.922
480.0,285.794
500.0,304.583
520.0,320.942
540.0,329.007
560.0,328.269
580.0,321.579
600.0,306.117
620.0,294.115
640.0,282.768
660.0,270.105
680.0,258.318
700.0,246.999
720.0,235.864
740.0,226.251
760.0,219.258
780.0,212.761
800.0,213.637
820.0,217.737
840.0,225.685
860.0,232.14
880.0,232.011
900.0,231.354
920.0,228.352
940.0,223.506
960.0,219.556
980.0,216.507
1000.0,217.182
1020.0,219.101
1040.0,221.364
1060.0,222.739
1080.0,224.092
1100.0,225.073
1120.0,226.081
1140.0,226.911
1160.0,228.517
1180.0,230.941
1200.0,234.492
1220.0,239.262
1240.0,245.225
1260.0,251.975
1280.0,260.008
1300.0,268.506
1320.0,277.361
1340.0,286.332
1360.0,295.093
1380.0,303.849
1400.0,311.01
1420.0,320.183
1440.0,329.111
1460.0,337.298
1480.0,345.041
1500.0,352.954
1520.0,360.931
1540.0,368.788
1560.0,376.682
1580.0,384.394
1600.0,391.796
1620.0,399.328
1640.0,406.859
1660.0,415.075
1680.0,422.993
1700.0,430.367
1720.0,436.899
1740.0,443.667
1760.0,450.172
1780.0,456.641
1800.0,463.32
1820.0,470.368
1840.0,475.679
1860.0,481.942
1880.0,486.569
1900.0,491.848
1920.0,494.781
1940.0,501.24
1960.0,507.198
1980.0,513.364
2000.0,520.297
2020.0,525.628
2040.0,530.852
2060.0,534.906
2080.0,539.398
2100.0,542.936
2120.0,547.84
2140.0,552.928
2160.0,557.717
2180.0,561.917
2200.0,566.781
2220.0,568.882
2240.0,571.602
2260.0,575.079
2280.0,575.805
2300.0,573.5
2320.0,575.011
2340.0,584.583
2360.0,590.42
2380.0,592.682
2400.0,596.138
2420.0,603.164
2440.0,607.512
2460.0,611.017
2480.0,616.845
2500.0,621.268
2520.0,623.42
2540.0,630.544
