Composition,
Date Added,1987-12-17
Formula,
Grain Size Description,<75.0um
Grain Size,45.0 - 75.0
Locality,
Minimum Wavelength,700
Sample Name,Web 75
Maximum Wavelength,1300
Database of Origin,ReLab
Other Information,Webster Enstatite Wo 1% En 87% Fs 12%
References,
Resolution,10.0
Material Class,Mineral
Sample Description,Enstatite: Wo 1% En 87% Fs 12%  
Sample ID,CBPE31
Original Sample ID,PE-CMP-031
Viewing Geometry,40.0° / -15.0°
Wavelength,Response
700.0,526.64
710.0,532.78
720.0,533.5
730.0,528.98
740.0,516.68
750.0,496.5
760.0,468.21
770.0,434.84
780.0,397.31
790.0,359.17
800.0,322.65
810.0,288.44
820.0,255.96
830.0,229.82
840.0,206.91
850.0,188.88
860.0,172.84
870.0,160.79
880.0,151.49
890.0,145.13
900.0,141.58
910.0,140.16
920.0,140.65
930.0,144.14
940.0,150.83
950.0,160.41
960.0,173.52
970.0,190.38
980.0,211.58
990.0,236.65
1000.0,265.07
1010.0,297.36
1020.0,331.25
1030.0,366.77
1040.0,402.15
1050.0,436.44
1060.0,468.81
1070.0,499.5
1080.0,526.39
1090.0,550.63
1100.0,572.06
1110.0,589.85
1120.0,605.05
1130.0,617.67
1140.0,627.66
1150.0,636.41
1160.0,642.55
1170.0,647.97
1180.0,652.53
1190.0,655.67
1200.0,658.69
1210.0,660.73
1220.0,663.41
1230.0,663.84
1240.0,664.22
1250.0,664.35
1260.0,664.13
1270.0,662.46
1280.0,659.47
1290.0,656.67
1300.0,653.19
